instancia,alpha,tempMin,tempInicial,semilla,fo_inicial,fo_final,fines_semana_libres,iteraciones_sa
N50-4.txt,0.87,0.05,100000,2133,1311,35,15,1050000
N10-8.txt,0.52,0.05,100000,2134,71,13,9,230000
N50-5.txt,0.52,0.05,100000,2134,1312,67,10,230000
N40-5.txt,0.52,0.05,100000,2134,149,25,31,230000
N20-2.txt,0.52,0.05,100000,2134,492,19,5,230000
N30-2.txt,0.52,0.05,100000,2134,771,33,5,230000
N40-8.txt,0.52,0.05,100000,2134,1021,70,8,230000
N50-9.txt,0.52,0.05,100000,2134,1290,65,11,230000
N40-7.txt,0.52,0.05,100000,2134,194,72,32,230000
N50-8.txt,0.52,0.05,100000,2134,1288,51,12,230000
N20-10.txt,0.52,0.05,100000,2134,469,23,5,230000
N20-1.txt,0.52,0.05,100000,2134,366,26,7,230000
N30-10.txt,0.52,0.05,100000,2134,378,37,16,230000
N30-8.txt,0.52,0.05,100000,2134,745,39,7,230000
N20-9.txt,0.52,0.05,100000,2134,139,35,9,230000
N10-10.txt,0.52,0.05,100000,2134,204,10,1,230000
N50-6.txt,0.52,0.05,100000,2134,299,99,35,230000
N40-6.txt,0.52,0.05,100000,2134,294,70,24,230000
N10-9.txt,0.52,0.05,100000,2134,200,11,3,230000
N50-7.txt,0.52,0.05,100000,2134,1287,58,10,230000
NPlus-1.txt,0.52,0.05,100000,2134,878,53,25,230000
N10-7.txt,0.52,0.05,100000,2134,158,12,6,230000
N40-4.txt,0.52,0.05,100000,2134,444,36,18,230000
NPlus-3.txt,0.52,0.05,100000,2134,1158,60,19,230000
NPlus-2.txt,0.52,0.05,100000,2134,1325,78,9,230000
N30-1.txt,0.52,0.05,100000,2134,205,16,22,230000
N10-6.txt,0.52,0.05,100000,2134,198,9,2,230000
N30-9.txt,0.52,0.05,100000,2134,746,43,7,230000
N20-3.txt,0.52,0.05,100000,2134,489,22,5,230000
N50-4.txt,0.52,0.05,100000,2134,1311,44,14,230000
N10-8.txt,0.73,0.05,100000,2135,71,13,9,470000
N50-5.txt,0.73,0.05,100000,2135,1312,64,12,470000
N40-5.txt,0.73,0.05,100000,2135,149,21,32,470000
N20-2.txt,0.73,0.05,100000,2135,492,21,4,470000
N30-2.txt,0.73,0.05,100000,2135,771,24,6,470000
N40-8.txt,0.73,0.05,100000,2135,1021,68,7,470000
N50-9.txt,0.73,0.05,100000,2135,1290,49,12,470000
N40-7.txt,0.73,0.05,100000,2135,194,50,34,470000
N50-8.txt,0.73,0.05,100000,2135,1288,54,12,470000
N20-10.txt,0.73,0.05,100000,2135,469,27,4,470000
N20-1.txt,0.73,0.05,100000,2135,366,15,8,470000
N30-10.txt,0.73,0.05,100000,2135,378,47,14,470000
N30-8.txt,0.73,0.05,100000,2135,745,31,8,470000
N20-9.txt,0.73,0.05,100000,2135,139,29,10,470000
N10-10.txt,0.73,0.05,100000,2135,204,11,2,470000
N50-6.txt,0.73,0.05,100000,2135,299,82,35,470000
N40-6.txt,0.73,0.05,100000,2135,294,57,25,470000
N10-9.txt,0.73,0.05,100000,2135,200,11,3,470000
N50-7.txt,0.73,0.05,100000,2135,1287,57,11,470000
NPlus-1.txt,0.73,0.05,100000,2135,878,44,25,470000
N10-7.txt,0.73,0.05,100000,2135,158,9,6,470000
N40-4.txt,0.73,0.05,100000,2135,444,39,20,470000
NPlus-3.txt,0.73,0.05,100000,2135,1158,61,20,470000
NPlus-2.txt,0.73,0.05,100000,2135,1325,56,8,470000
N30-1.txt,0.73,0.05,100000,2135,205,25,20,470000
N10-6.txt,0.73,0.05,100000,2135,198,11,3,470000
N30-9.txt,0.73,0.05,100000,2135,746,41,6,470000
N20-3.txt,0.73,0.05,100000,2135,489,21,5,470000
N50-4.txt,0.73,0.05,100000,2135,1311,40,14,470000
N10-8.txt,0.41,0.05,100000,2136,71,15,9,170000
N50-5.txt,0.41,0.05,100000,2136,1312,59,14,170000
N40-5.txt,0.41,0.05,100000,2136,149,26,31,170000
N20-2.txt,0.41,0.05,100000,2136,492,21,5,170000
N30-2.txt,0.41,0.05,100000,2136,771,30,7,170000
N40-8.txt,0.41,0.05,100000,2136,1021,72,8,170000
N50-9.txt,0.41,0.05,100000,2136,1290,54,12,170000
N40-7.txt,0.41,0.05,100000,2136,194,64,32,170000
N50-8.txt,0.41,0.05,100000,2136,1288,57,11,170000
N20-10.txt,0.41,0.05,100000,2136,469,19,5,170000
N20-1.txt,0.41,0.05,100000,2136,366,20,8,170000
N30-10.txt,0.41,0.05,100000,2136,378,42,17,170000
N30-8.txt,0.41,0.05,100000,2136,745,42,5,170000
N20-9.txt,0.41,0.05,100000,2136,139,26,12,170000
N10-10.txt,0.41,0.05,100000,2136,204,10,3,170000
N50-6.txt,0.41,0.05,100000,2136,299,94,34,170000
N40-6.txt,0.41,0.05,100000,2136,294,68,24,170000
N10-9.txt,0.41,0.05,100000,2136,200,11,3,170000
N50-7.txt,0.41,0.05,100000,2136,1287,58,10,170000
NPlus-1.txt,0.41,0.05,100000,2136,878,52,25,170000
N10-7.txt,0.41,0.05,100000,2136,158,15,6,170000
N40-4.txt,0.41,0.05,100000,2136,444,52,20,170000
NPlus-3.txt,0.41,0.05,100000,2136,1158,61,19,170000
NPlus-2.txt,0.41,0.05,100000,2136,1325,63,12,170000
N30-1.txt,0.41,0.05,100000,2136,205,47,22,170000
N10-6.txt,0.41,0.05,100000,2136,198,8,3,170000
N30-9.txt,0.41,0.05,100000,2136,746,52,7,170000
N20-3.txt,0.41,0.05,100000,2136,489,24,5,170000
N50-4.txt,0.41,0.05,100000,2136,1311,49,13,170000
N10-8.txt,0.61,0.05,100000,2137,71,15,8,300000
N50-5.txt,0.61,0.05,100000,2137,1312,52,12,300000
N40-5.txt,0.61,0.05,100000,2137,149,30,31,300000
N20-2.txt,0.61,0.05,100000,2137,492,18,4,300000
N30-2.txt,0.61,0.05,100000,2137,771,24,7,300000
N40-8.txt,0.61,0.05,100000,2137,1021,53,8,300000
N50-9.txt,0.61,0.05,100000,2137,1290,59,12,300000
N40-7.txt,0.61,0.05,100000,2137,194,74,32,300000
N50-8.txt,0.61,0.05,100000,2137,1288,58,12,300000
N20-10.txt,0.61,0.05,100000,2137,469,29,4,300000
N20-1.txt,0.61,0.05,100000,2137,366,23,7,300000
N30-10.txt,0.61,0.05,100000,2137,378,46,17,300000
N30-8.txt,0.61,0.05,100000,2137,745,36,7,300000
N20-9.txt,0.61,0.05,100000,2137,139,27,12,300000
N10-10.txt,0.61,0.05,100000,2137,204,9,3,300000
N50-6.txt,0.61,0.05,100000,2137,299,83,36,300000
N40-6.txt,0.61,0.05,100000,2137,294,55,25,300000
N10-9.txt,0.61,0.05,100000,2137,200,8,3,300000
N50-7.txt,0.61,0.05,100000,2137,1287,45,13,300000
NPlus-1.txt,0.61,0.05,100000,2137,878,46,26,300000
N10-7.txt,0.61,0.05,100000,2137,158,11,6,300000
N40-4.txt,0.61,0.05,100000,2137,444,38,19,300000
NPlus-3.txt,0.61,0.05,100000,2137,1158,54,20,300000
NPlus-2.txt,0.61,0.05,100000,2137,1325,50,9,300000
N30-1.txt,0.61,0.05,100000,2137,205,31,21,300000
N10-6.txt,0.61,0.05,100000,2137,198,9,3,300000
N30-9.txt,0.61,0.05,100000,2137,746,46,6,300000
N20-3.txt,0.61,0.05,100000,2137,489,21,5,300000
N50-4.txt,0.61,0.05,100000,2137,1311,45,13,300000
N10-8.txt,0.85,0.05,100000,2138,71,12,9,900000
N50-5.txt,0.85,0.05,100000,2138,1312,57,13,900000
N40-5.txt,0.85,0.05,100000,2138,149,19,30,900000
N20-2.txt,0.85,0.05,100000,2138,492,18,5,900000
N30-2.txt,0.85,0.05,100000,2138,771,24,6,900000
N40-8.txt,0.85,0.05,100000,2138,1021,50,6,900000
N50-9.txt,0.85,0.05,100000,2138,1290,54,12,900000
N40-7.txt,0.85,0.05,100000,2138,194,54,33,900000
N50-8.txt,0.85,0.05,100000,2138,1288,49,11,900000
N20-10.txt,0.85,0.05,100000,2138,469,21,4,900000
N20-1.txt,0.85,0.05,100000,2138,366,18,8,900000
N30-10.txt,0.85,0.05,100000,2138,378,43,15,900000
N30-8.txt,0.85,0.05,100000,2138,745,30,8,900000
N20-9.txt,0.85,0.05,100000,2138,139,19,11,900000
N10-10.txt,0.85,0.05,100000,2138,204,8,3,900000
N50-6.txt,0.85,0.05,100000,2138,299,67,36,900000
N40-6.txt,0.85,0.05,100000,2138,294,47,25,900000
N10-9.txt,0.85,0.05,100000,2138,200,9,3,900000
N50-7.txt,0.85,0.05,100000,2138,1287,44,13,900000
NPlus-1.txt,0.85,0.05,100000,2138,878,41,26,900000
N10-7.txt,0.85,0.05,100000,2138,158,11,6,900000
N40-4.txt,0.85,0.05,100000,2138,444,33,20,900000
NPlus-3.txt,0.85,0.05,100000,2138,1158,50,19,900000
NPlus-2.txt,0.85,0.05,100000,2138,1325,46,14,900000
N30-1.txt,0.85,0.05,100000,2138,205,12,22,900000
N10-6.txt,0.85,0.05,100000,2138,198,8,3,900000
N30-9.txt,0.85,0.05,100000,2138,746,31,7,900000
N20-3.txt,0.85,0.05,100000,2138,489,19,5,900000
N50-4.txt,0.85,0.05,100000,2138,1311,36,14,900000
N10-8.txt,0.92,0.05,100000,2139,71,12,9,1750000
N50-5.txt,0.92,0.05,100000,2139,1312,42,12,1750000
N40-5.txt,0.92,0.05,100000,2139,149,20,32,1750000
N20-2.txt,0.92,0.05,100000,2139,492,22,5,1750000
N30-2.txt,0.92,0.05,100000,2139,771,22,8,1750000
N40-8.txt,0.92,0.05,100000,2139,1021,43,7,1750000
N50-9.txt,0.92,0.05,100000,2139,1290,45,13,1750000
N40-7.txt,0.92,0.05,100000,2139,194,45,34,1750000
N50-8.txt,0.92,0.05,100000,2139,1288,43,13,1750000
N20-10.txt,0.92,0.05,100000,2139,469,18,6,1750000
N20-1.txt,0.92,0.05,100000,2139,366,14,7,1750000
N30-10.txt,0.92,0.05,100000,2139,378,37,17,1750000
N30-8.txt,0.92,0.05,100000,2139,745,24,9,1750000
N20-9.txt,0.92,0.05,100000,2139,139,20,11,1750000
N10-10.txt,0.92,0.05,100000,2139,204,9,1,1750000
N50-6.txt,0.92,0.05,100000,2139,299,52,35,1750000
N40-6.txt,0.92,0.05,100000,2139,294,41,25,1750000
N10-9.txt,0.92,0.05,100000,2139,200,9,3,1750000
N50-7.txt,0.92,0.05,100000,2139,1287,43,11,1750000
NPlus-1.txt,0.92,0.05,100000,2139,878,35,26,1750000
N10-7.txt,0.92,0.05,100000,2139,158,10,6,1750000
N40-4.txt,0.92,0.05,100000,2139,444,24,22,1750000
NPlus-3.txt,0.92,0.05,100000,2139,1158,41,19,1750000
NPlus-2.txt,0.92,0.05,100000,2139,1325,47,12,1750000
N30-1.txt,0.92,0.05,100000,2139,205,10,21,1750000
N10-6.txt,0.92,0.05,100000,2139,198,10,3,1750000
N30-9.txt,0.92,0.05,100000,2139,746,29,8,1750000
N20-3.txt,0.92,0.05,100000,2139,489,18,6,1750000
N50-4.txt,0.92,0.05,100000,2139,1311,38,14,1750000
N10-8.txt,0.34,0.05,100000,2140,71,13,9,140000
N50-5.txt,0.34,0.05,100000,2140,1312,53,12,140000
N40-5.txt,0.34,0.05,100000,2140,149,23,31,140000
N20-2.txt,0.34,0.05,100000,2140,492,26,4,140000
N30-2.txt,0.34,0.05,100000,2140,771,38,5,140000
N40-8.txt,0.34,0.05,100000,2140,1021,70,9,140000
N50-9.txt,0.34,0.05,100000,2140,1290,57,11,140000
N40-7.txt,0.34,0.05,100000,2140,194,57,34,140000
N50-8.txt,0.34,0.05,100000,2140,1288,71,11,140000
N20-10.txt,0.34,0.05,100000,2140,469,30,5,140000
N20-1.txt,0.34,0.05,100000,2140,366,19,8,140000
N30-10.txt,0.34,0.05,100000,2140,378,48,15,140000
N30-8.txt,0.34,0.05,100000,2140,745,36,8,140000
N20-9.txt,0.34,0.05,100000,2140,139,30,11,140000
N10-10.txt,0.34,0.05,100000,2140,204,12,1,140000
N50-6.txt,0.34,0.05,100000,2140,299,112,35,140000
N40-6.txt,0.34,0.05,100000,2140,294,65,25,140000
N10-9.txt,0.34,0.05,100000,2140,200,12,1,140000
N50-7.txt,0.34,0.05,100000,2140,1287,63,9,140000
NPlus-1.txt,0.34,0.05,100000,2140,878,59,25,140000
N10-7.txt,0.34,0.05,100000,2140,158,9,6,140000
N40-4.txt,0.34,0.05,100000,2140,444,46,19,140000
NPlus-3.txt,0.34,0.05,100000,2140,1158,79,18,140000
NPlus-2.txt,0.34,0.05,100000,2140,1325,65,11,140000
N30-1.txt,0.34,0.05,100000,2140,205,40,20,140000
N10-6.txt,0.34,0.05,100000,2140,198,10,2,140000
N30-9.txt,0.34,0.05,100000,2140,746,52,5,140000
N20-3.txt,0.34,0.05,100000,2140,489,25,5,140000
N50-4.txt,0.34,0.05,100000,2140,1311,49,13,140000
N10-8.txt,0.47,0.05,100000,2141,71,13,9,200000
N50-5.txt,0.47,0.05,100000,2141,1312,56,13,200000
N40-5.txt,0.47,0.05,100000,2141,149,28,31,200000
N20-2.txt,0.47,0.05,100000,2141,492,25,5,200000
N30-2.txt,0.47,0.05,100000,2141,771,23,7,200000
N40-8.txt,0.47,0.05,100000,2141,1021,62,7,200000
N50-9.txt,0.47,0.05,100000,2141,1290,61,11,200000
N40-7.txt,0.47,0.05,100000,2141,194,68,31,200000
N50-8.txt,0.47,0.05,100000,2141,1288,50,11,200000
N20-10.txt,0.47,0.05,100000,2141,469,22,6,200000
N20-1.txt,0.47,0.05,100000,2141,366,16,7,200000
N30-10.txt,0.47,0.05,100000,2141,378,47,16,200000
N30-8.txt,0.47,0.05,100000,2141,745,43,8,200000
N20-9.txt,0.47,0.05,100000,2141,139,22,12,200000
N10-10.txt,0.47,0.05,100000,2141,204,14,2,200000
N50-6.txt,0.47,0.05,100000,2141,299,109,35,200000
N40-6.txt,0.47,0.05,100000,2141,294,58,24,200000
N10-9.txt,0.47,0.05,100000,2141,200,12,2,200000
N50-7.txt,0.47,0.05,100000,2141,1287,56,13,200000
NPlus-1.txt,0.47,0.05,100000,2141,878,59,25,200000
N10-7.txt,0.47,0.05,100000,2141,158,15,6,200000
N40-4.txt,0.47,0.05,100000,2141,444,45,20,200000
NPlus-3.txt,0.47,0.05,100000,2141,1158,69,18,200000
NPlus-2.txt,0.47,0.05,100000,2141,1325,76,7,200000
N30-1.txt,0.47,0.05,100000,2141,205,20,21,200000
N10-6.txt,0.47,0.05,100000,2141,198,12,2,200000
N30-9.txt,0.47,0.05,100000,2141,746,46,6,200000
N20-3.txt,0.47,0.05,100000,2141,489,21,5,200000
N50-4.txt,0.47,0.05,100000,2141,1311,51,13,200000
N10-8.txt,0.68,0.05,100000,2142,71,15,9,380000
N50-5.txt,0.68,0.05,100000,2142,1312,54,13,380000
N40-5.txt,0.68,0.05,100000,2142,149,23,31,380000
N20-2.txt,0.68,0.05,100000,2142,492,24,3,380000
N30-2.txt,0.68,0.05,100000,2142,771,24,6,380000
N40-8.txt,0.68,0.05,100000,2142,1021,67,8,380000
N50-9.txt,0.68,0.05,100000,2142,1290,49,13,380000
N40-7.txt,0.68,0.05,100000,2142,194,56,33,380000
N50-8.txt,0.68,0.05,100000,2142,1288,54,11,380000
N20-10.txt,0.68,0.05,100000,2142,469,15,5,380000
N20-1.txt,0.68,0.05,100000,2142,366,20,8,380000
N30-10.txt,0.68,0.05,100000,2142,378,53,16,380000
N30-8.txt,0.68,0.05,100000,2142,745,34,7,380000
N20-9.txt,0.68,0.05,100000,2142,139,21,11,380000
N10-10.txt,0.68,0.05,100000,2142,204,10,3,380000
N50-6.txt,0.68,0.05,100000,2142,299,88,35,380000
N40-6.txt,0.68,0.05,100000,2142,294,62,24,380000
N10-9.txt,0.68,0.05,100000,2142,200,11,3,380000
N50-7.txt,0.68,0.05,100000,2142,1287,52,12,380000
NPlus-1.txt,0.68,0.05,100000,2142,878,46,26,380000
N10-7.txt,0.68,0.05,100000,2142,158,13,6,380000
N40-4.txt,0.68,0.05,100000,2142,444,33,21,380000
NPlus-3.txt,0.68,0.05,100000,2142,1158,50,18,380000
NPlus-2.txt,0.68,0.05,100000,2142,1325,62,10,380000
N30-1.txt,0.68,0.05,100000,2142,205,27,19,380000
N10-6.txt,0.68,0.05,100000,2142,198,10,2,380000
N30-9.txt,0.68,0.05,100000,2142,746,49,7,380000
N20-3.txt,0.68,0.05,100000,2142,489,24,6,380000
N50-4.txt,0.68,0.05,100000,2142,1311,42,14,380000
N10-8.txt,0.57,0.05,100000,2143,71,13,9,260000
N50-5.txt,0.57,0.05,100000,2143,1312,67,13,260000
N40-5.txt,0.57,0.05,100000,2143,149,29,31,260000
N20-2.txt,0.57,0.05,100000,2143,492,26,6,260000
N30-2.txt,0.57,0.05,100000,2143,771,29,6,260000
N40-8.txt,0.57,0.05,100000,2143,1021,71,7,260000
N50-9.txt,0.57,0.05,100000,2143,1290,44,13,260000
N40-7.txt,0.57,0.05,100000,2143,194,68,32,260000
N50-8.txt,0.57,0.05,100000,2143,1288,51,12,260000
N20-10.txt,0.57,0.05,100000,2143,469,22,5,260000
N20-1.txt,0.57,0.05,100000,2143,366,19,8,260000
N30-10.txt,0.57,0.05,100000,2143,378,46,15,260000
N30-8.txt,0.57,0.05,100000,2143,745,36,7,260000
N20-9.txt,0.57,0.05,100000,2143,139,21,10,260000
N10-10.txt,0.57,0.05,100000,2143,204,11,2,260000
N50-6.txt,0.57,0.05,100000,2143,299,74,33,260000
N40-6.txt,0.57,0.05,100000,2143,294,55,24,260000
N10-9.txt,0.57,0.05,100000,2143,200,8,2,260000
N50-7.txt,0.57,0.05,100000,2143,1287,59,12,260000
NPlus-1.txt,0.57,0.05,100000,2143,878,57,25,260000
N10-7.txt,0.57,0.05,100000,2143,158,16,6,260000
N40-4.txt,0.57,0.05,100000,2143,444,39,18,260000
NPlus-3.txt,0.57,0.05,100000,2143,1158,68,19,260000
NPlus-2.txt,0.57,0.05,100000,2143,1325,59,10,260000
N30-1.txt,0.57,0.05,100000,2143,205,29,21,260000
N10-6.txt,0.57,0.05,100000,2143,198,9,3,260000
N30-9.txt,0.57,0.05,100000,2143,746,38,4,260000
N20-3.txt,0.57,0.05,100000,2143,489,23,5,260000
N50-4.txt,0.57,0.05,100000,2143,1311,49,15,260000
